3.48599999999973,8.33500000000082,12.9009999999983,17.0439999999978,20.6390000000022
3.46999999999973,8.23300000000088,12.6609999999984,16.6179999999973,19.9860000000014
3.47499999999973,8.13200000000093,12.4039999999986,16.1599999999968,19.2860000000006
3.51999999999972,8.05300000000098,12.1519999999987,15.6909999999967,18.5639999999997
3.62699999999971,8.017000000001,11.9259999999988,15.234999999997,17.8429999999988
3.81399999999969,8.04400000000098,11.7469999999989,14.8109999999972,17.143999999998
4.0969999999997,8.14900000000092,11.631999999999,14.4399999999974,16.4879999999972
4.49099999999983,8.35000000000081,11.598999999999,14.1389999999976,15.8929999999966
5.00900000000001,8.65900000000064,11.659999999999,13.9219999999977,15.3759999999969
5.66000000000023,9.0860000000004,11.8279999999989,13.8019999999978,14.9499999999972
6.45000000000049,9.6380000000001,12.1089999999987,13.7889999999978,14.6249999999973
7.3820000000008,10.3189999999997,12.5099999999985,13.8879999999977,14.4099999999975
8.45600000000075,11.1319999999993,13.0329999999982,14.1029999999976,14.3089999999975
9.67000000000008,12.0719999999987,13.6759999999979,14.4349999999974,14.3239999999975
11.0149999999993,13.1339999999982,14.4349999999974,14.8789999999972,14.4509999999974
12.4819999999985,14.3099999999975,15.302999999997,15.4299999999969,14.6869999999973
14.0589999999976,15.5879999999968,16.2679999999969,16.0769999999967,15.0229999999971
15.7269999999967,16.9519999999977,17.3159999999982,16.8099999999976,15.4469999999969
17.4699999999984,18.3849999999995,18.4319999999995,17.6109999999985,15.9469999999966
19.2650000000006,19.8660000000013,19.596000000001,18.4639999999996,16.5039999999972
21.0880000000028,21.3730000000031,20.7880000000024,19.3490000000007,17.1009999999979
22.914000000005,22.882000000005,21.9830000000039,20.2440000000018,17.7179999999987
24.7160000000072,24.3670000000068,23.1580000000053,21.1250000000028,18.3309999999994
26.4660000000094,25.8020000000086,24.2880000000067,21.9700000000039,18.9180000000001
28.1360000000114,27.1590000000102,25.346000000008,22.7520000000048,19.4550000000008
29.6970000000133,28.4110000000117,26.3060000000092,23.4460000000057,19.9180000000014
31.1210000000151,29.5320000000131,27.1430000000102,24.0290000000064,20.2830000000018
32.3810000000152,30.4940000000143,27.832000000011,24.4760000000069,20.5280000000021
33.4490000000127,31.2730000000152,28.3480000000117,24.7640000000073,20.6300000000022
34.3030000000108,31.8460000000159,28.6700000000121,24.8720000000074,20.5680000000022
34.9200000000093,32.1920000000157,28.7780000000122,24.7810000000073,20.3250000000019
35.2810000000085,32.2920000000154,28.653000000012,24.4750000000069,19.8840000000013
35.3670000000083,32.1310000000158,28.2820000000116,23.9380000000063,19.2310000000005
35.1670000000087,31.6950000000158,27.6520000000108,23.1600000000053,18.3559999999995
34.6700000000099,30.9770000000149,26.7550000000097,22.1340000000041,17.2519999999981
33.8690000000118,29.9700000000136,25.5870000000083,20.8540000000025,15.9139999999966
32.7620000000143,28.6730000000121,24.1470000000065,19.3210000000006,14.3429999999975
31.3510000000153,27.0880000000101,22.4360000000044,17.5379999999985,12.5419999999985
29.6410000000132,25.2210000000078,20.463000000002,15.5119999999968,10.5179999999996
27.6420000000108,23.0830000000052,18.2369999999993,13.2529999999981,8.28100000000085
25.366000000008,20.6870000000023,15.7729999999967,10.7759999999995,5.84600000000029
22.8320000000049,18.0499999999991,13.0889999999982,8.09800000000095,3.22999999999976
20.0590000000015,15.194999999997,10.2049999999998,5.24200000000009,0.456
17.0719999999979,12.1449999999987,7.14700000000072,2.23099999999987,0
13.8969999999977,8.92700000000049,3.94199999999968,0,0.317
10.5649999999996,5.5720000000002,0.619,0,3.37999999999974
7.10800000000071,2.11099999999988,0,1.9409999999999,6.53200000000052
3.55799999999972,0,0.505,5.2860000000001,9.74300000000004
0,0,3.99599999999967,8.67600000000063,12.9799999999982
0,2.67099999999982,7.51600000000085,12.0749999999987,16.2089999999968
1.31899999999997,6.27000000000043,11.0279999999993,15.4489999999969,19.3970000000007
4.94799999999999,9.84599999999998,14.4979999999974,18.7609999999999,22.5070000000045
8.53600000000071,13.361999999998,17.8879999999989,21.9770000000039,25.5050000000082
12.0479999999988,16.7809999999975,21.1630000000029,25.0620000000076,28.3590000000117
15.4469999999969,20.0690000000015,24.2900000000067,27.9830000000112,31.0350000000149
18.7019999999999,23.1930000000054,27.2370000000103,30.7080000000145,33.5030000000126
21.7790000000036,26.1230000000089,29.9720000000136,33.2080000000133,35.7350000000074
24.6500000000071,28.8290000000123,32.467000000015,35.4560000000081,37.7040000000028
27.2880000000104,31.2850000000153,34.6990000000098,37.4270000000035,39.3869999999989
29.6700000000133,33.4680000000127,36.6440000000053,39.1019999999996,40.7659999999957
31.7760000000159,35.3600000000083,38.2850000000015,40.4619999999964,41.8239999999932
33.5890000000124,36.9450000000046,39.6069999999984,41.493999999994,42.5479999999915
35.0970000000089,38.2110000000017,40.5989999999961,42.1889999999924,42.9319999999906
36.2910000000061,39.1509999999995,41.2559999999946,42.5409999999916,42.9689999999906
37.1660000000041,39.759999999998,41.5729999999938,42.5499999999915,42.6609999999913
37.7210000000028,40.0399999999974,41.5539999999939,42.2179999999923,42.0119999999928
37.9620000000022,39.9939999999975,41.2029999999947,41.5519999999939,41.0299999999951
37.8940000000024,39.6329999999983,40.5319999999962,40.5629999999962,39.7269999999981
37.5280000000032,38.9669999999999,39.5519999999985,39.2669999999992,38.1190000000019
36.8800000000048,38.0120000000021,38.2820000000015,37.6810000000029,36.2270000000063
35.9680000000069,36.789000000005,36.7410000000051,35.8270000000072,34.0730000000113
34.8120000000096,35.3180000000084,34.9540000000092,33.7300000000121,31.6820000000157
33.4350000000128,33.6250000000123,32.9460000000139,31.4160000000154,29.0840000000126
31.864000000016,31.7370000000158,30.7440000000146,28.9160000000124,26.3090000000092
30.1250000000138,29.6810000000133,28.3800000000117,26.2610000000091,23.3880000000056
28.2470000000115,27.4890000000106,25.8840000000087,23.4820000000057,20.3550000000019
26.2600000000091,25.1900000000078,23.2880000000055,20.6130000000022,17.2459999999981
24.1930000000066,22.8160000000049,20.6250000000022,17.6869999999986,14.0919999999976
22.077000000004,20.3980000000019,17.9259999999989,14.7379999999973,10.9299999999994
19.9400000000014,17.965999999999,15.223999999997,11.7979999999989,7.79200000000094
17.8109999999988,15.5489999999968,12.5479999999985,8.89800000000051,4.71099999999991
15.7159999999967,13.1759999999981,9.92699999999994,6.06800000000036,3.34199999999974
13.6799999999979,10.8719999999994,7.3890000000008,3.33699999999974,6.10000000000037
11.7259999999989,8.66200000000064,4.95899999999999,3.83699999999969,8.68300000000063
9.87399999999997,6.56600000000053,2.65699999999982,6.15800000000039,11.0709999999993
8.14200000000093,4.60199999999987,3.50499999999973,8.28600000000085,13.2479999999981
6.54300000000052,2.7869999999998,5.34600000000012,10.2099999999998,15.199999999997
5.08900000000003,0,6.99300000000067,11.9199999999988,16.9169999999977
3.78699999999969,3.63499999999971,8.44000000000076,13.409999999998,18.3949999999995
0,4.80299999999994,9.68500000000007,14.6779999999973,19.631000000001
0,5.79000000000027,10.7299999999995,15.7259999999967,20.6270000000022
0,6.60100000000054,11.578999999999,16.5589999999973,21.3880000000032
0,7.24600000000075,12.2419999999987,17.184999999998,21.9230000000038
2.7839999999998,7.73600000000092,12.7299999999984,17.6149999999985,22.2430000000042
3.09899999999977,8.08400000000096,13.0559999999982,17.8639999999989,22.3630000000043
3.30899999999975,8.30600000000084,13.2359999999981,17.948999999999,22.3000000000043
3.43199999999973,8.42200000000077,13.2899999999981,17.8879999999989,22.075000000004
3.48799999999973,8.45200000000076,13.2379999999981,17.7019999999987,21.7070000000035
3.49899999999973,8.41500000000078,13.1009999999982,17.4129999999983,21.221000000003
3.48599999999973,8.33500000000082,12.9009999999983,17.0439999999978,20.6390000000022
